Time(ms),X(mG),Y(mG),Z(mG),Classification
 1437933399111, -112, -744, -192,Situps
 1437933399150, -152, -744, -216,Situps
 1437933399189, -192, -784, -256,Situps
 1437933399228, -240, -768, -280,Situps
 1437933399267, -264, -736, -368,Situps
 1437933399306, -296, -704, -416,Situps
 1437933399345, -336, -672, -520,Situps
 1437933399384, -384, -600, -600,Situps
 1437933399423, -408, -544, -680,Situps
 1437933399462, -456, -496, -808,Situps
 1437933399501, -480, -424, -824,Situps
 1437933399540, -488, -416, -848,Situps
 1437933399579, -488, -288, -912,Situps
 1437933399618, -472, -288, -992,Situps
 1437933399657, -488, -288,-1048,Situps
 1437933399696, -504, -256,-1088,Situps
 1437933399735, -536, -240,-1144,Situps
 1437933399774, -544, -256,-1192,Situps
 1437933399813, -560, -232,-1136,Situps
 1437933399852, -560, -240,-1256,Situps
 1437933399891, -568, -272,-1176,Situps
 1437933399930, -560, -288,-1128,Situps
 1437933399969, -552, -288,-1096,Situps
 1437933400008, -520, -296,-1032,Situps
 1437933400047, -496, -320, -984,Situps
 1437933400086, -464, -352, -872,Situps
 1437933400125, -416, -408, -864,Situps
 1437933400164, -400, -424, -776,Situps
 1437933400203, -368, -472, -688,Situps
 1437933400242, -328, -488, -664,Situps
 1437933400281, -312, -528, -688,Situps
 1437933400320, -272, -520, -632,Situps
 1437933400359, -256, -544, -576,Situps
 1437933400398, -232, -560, -496,Situps
 1437933400437, -184, -560, -512,Situps
 1437933400476, -136, -664, -408,Situps
 1437933400515,  -96, -632, -304,Situps
 1437933400554,  -16, -672, -176,Situps
 1437933400593,  -40, -504,  -48,Situps
 1437933400632,  -24, -592,   +0,Situps
 1437933400671,  -40, -752,  -64,Situps
 1437933400710,  -56, -712,   +0,Situps
 1437933400749,   -8, -768,  +32,Situps
 1437933400788,  +64, -912, +224,Situps
 1437933400827,  +72, -912, +264,Situps
 1437933400866, +240, -464, +256,Situps
 1437933400905, +480, -488, +576,Situps
 1437933400944, +824, -672, +864,Situps
 1437933400983, +776, -304, +680,Situps
 1437933401022,+1320, -360,+1264,Situps
 1437933401061,+1176,  -96, +984,Situps
 1437933401100,+1088,  -72, +760,Situps
 1437933401139,+1048,  +96, +928,Situps
 1437933401178,+1000, +136, +808,Situps
 1437933401217, +936,  +48, +616,Situps
 1437933401256, +944,  +64, +760,Situps
 1437933401295, +960,   +8, +648,Situps
 1437933401334, +992, +112, +712,Situps
 1437933401373,+1064,  +80, +832,Situps
 1437933401412,+1096, +200, +928,Situps
 1437933401451,+1120, +144, +960,Situps
 1437933401490,+1192, +168,+1088,Situps
 1437933401529,+1264,  +80,+1040,Situps
 1437933401568,+1248,   +0, +952,Situps
 1437933401607,+1104, -160, +840,Situps
 1437933401646, +872, -368, +688,Situps
 1437933401685, +736, -416, +520,Situps
 1437933401724, +632, -296,  +32,Situps
 1437933401763, +584, -400, +208,Situps
 1437933401802, +528, -560, -128,Situps
 1437933401841, +416, -560,  -16,Situps
 1437933401880, +328, -792,  -64,Situps
 1437933401919, +208, -880, -192,Situps
 1437933401958,  +64, -832, -184,Situps
 1437933401997,  -64, -872, -240,Situps
 1437933402036, -128, -808, -232,Situps
 1437933402075, -168, -776, -296,Situps
 1437933402114, -176, -776, -240,Situps
 1437933402153, -168, -800, -328,Situps
 1437933402192, -152, -792, -296,Situps
 1437933402231, -168, -768, -344,Situps
 1437933402270, -160, -784, -320,Situps
 1437933402309, -184, -720, -368,Situps
 1437933402348, -184, -728, -400,Situps
 1437933402387, -208, -696, -376,Situps
 1437933402426, -256, -656, -528,Situps
 1437933402465, -240, -688, -504,Situps
 1437933402504, -288, -664, -632,Situps
 1437933402543, -296, -600, -696,Situps
 1437933402582, -320, -592, -752,Situps
 1437933402621, -336, -536, -760,Situps
 1437933402660, -336, -456, -832,Situps
 1437933402699, -336, -424, -896,Situps
 1437933402738, -336, -424,-1000,Situps
 1437933402777, -368, -376, -992,Situps
 1437933402816, -376, -360,-1080,Situps
 1437933402855, -416, -344,-1152,Situps
 1437933402894, -440, -368,-1160,Situps
 1437933402933, -456, -392,-1176,Situps
 1437933402972, -488, -336,-1232,Situps
 1437933403011, -488, -336,-1192,Situps
 1437933403050, -472, -352,-1168,Situps
 1437933403089, -456, -376,-1096,Situps
 1437933403128, -440, -376,-1000,Situps
 1437933403167, -400, -400, -992,Situps
 1437933403206, -376, -440, -928,Situps
 1437933403245, -360, -456, -848,Situps
 1437933403284, -344, -456, -800,Situps
 1437933403323, -296, -456, -784,Situps
 1437933403362, -280, -504, -720,Situps
 1437933403401, -264, -552, -664,Situps
 1437933403440, -256, -568, -632,Situps
 1437933403479, -248, -616, -584,Situps
 1437933403518, -240, -584, -632,Situps
 1437933403557, -168, -632, -728,Situps
 1437933403596, -176, -640, -600,Situps
 1437933403635, -184, -632, -472,Situps
 1437933403674, -176, -648, -528,Situps
 1437933403713, -160, -648, -552,Situps
 1437933403752, -120, -664, -416,Situps
 1437933403791,  -96, -656, -328,Situps
 1437933403830,  -48, -600, -312,Situps
 1437933403869,  -16, -584, -184,Situps
 1437933403908,  -16, -608, -160,Situps
 1437933403947,  -24, -568,  +40,Situps
 1437933403986,  +56, -568, +128,Situps
 1437933404025, +144, -752, +208,Situps
 1437933404064, +232, -936, +160,Situps
 1437933404103, +368, -920, +312,Situps
 1437933404142, +512, -832, +528,Situps
 1437933404181, +624, -712, +616,Situps
 1437933404220, +848, -592, +624,Situps
 1437933404259, +880, -408, +712,Situps
 1437933404298,+1360, -632, +920,Situps
 1437933404337,+1152, -392, +672,Situps
 1437933404376,+1064, -288, +704,Situps
 1437933404415, +960,  -16, +736,Situps
 1437933404454, +976,  -64, +688,Situps
 1437933404493, +976,  -80, +728,Situps
 1437933404532,+1000,  -88, +688,Situps
 1437933404571, +952,  +24, +904,Situps
 1437933404610, +904,  +32, +968,Situps
 1437933404649, +816,  +64, +744,Situps
 1437933404688, +760,  +32,+1016,Situps
 1437933404727, +800,  -16,+1128,Situps
 1437933404766, +880,  +64,+1400,Situps
 1437933404805, +984,  +48,+1400,Situps
 1437933404844,+1040,  +24,+1312,Situps
 1437933404883, +984,  -48,+1208,Situps
 1437933404922, +920, -120,+1072,Situps
 1437933404961, +776, -256, +768,Situps
 1437933405000, +744, -464, +520,Situps
 1437933405039, +696, -312, +616,Situps
 1437933405078, +584, -288, +192,Situps
 1437933405117, +488, -352,  +32,Situps
 1437933405156, +408, -448,  +48,Situps
 1437933405195, +232, -640, -384,Situps
 1437933405234, +296, -856, -184,Situps
 1437933405273, +288, -888,  -64,Situps
 1437933405312, +192, -864, -408,Situps
 1437933405351,  +88, -856, -224,Situps
 1437933405390,  +48, -792, -328,Situps
 1437933405429,  -24, -776, -320,Situps
 1437933405468,  -48, -800, -336,Situps
 1437933405507,  -72, -864, -368,Situps
 1437933405546, -104, -800, -400,Situps
 1437933405585, -144, -768, -400,Situps
 1437933405624, -144, -784, -376,Situps
 1437933405663, -144, -768, -472,Situps
 1437933405702, -120, -720, -448,Situps
 1437933405741, -144, -648, -448,Situps
 1437933405780, -128, -640, -464,Situps
 1437933405819, -136, -640, -544,Situps
 1437933405858, -168, -672, -552,Situps
 1437933405897, -168, -600, -712,Situps
 1437933405936, -232, -616, -976,Situps
 1437933405975, -272, -560, -912,Situps
 1437933406014, -280, -504,-1000,Situps
 1437933406053, -264, -488,-1208,Situps
 1437933406092, -248, -440,-1048,Situps
 1437933406131, -216, -416, -904,Situps
 1437933406170, -240, -400, -920,Situps
 1437933406209,  -32, -432, -960,Situps
 1437933406248,  -24, -376,-1112,Situps
 1437933406287,  +24, -432, -640,Situps
 1437933406326,  -32, -336, -760,Situps
 1437933406365, -120, -272, -712,Situps
 1437933406404, -208, -128, -536,Situps
 1437933406443, -304,  -56, -680,Situps
 1437933406482, -360,  -16, -696,Situps
 1437933406521, -432,   -8, -760,Situps
 1437933406560, -424, +128, -792,Situps
 1437933406599, -400, +248, -920,Situps
 1437933406638, -328, +288,-1064,Situps
 1437933406677, -240, +384, -992,Situps
 1437933406716,  -72, +200,-1272,Situps
 1437933406755,  +64, +208,-1344,Situps
 1437933406794, +264,   +0,-1376,Situps
 1437933406833, +464,  +56,-1640,Situps
 1437933406872, +464, -112,-1152,Situps
 1437933406911, +480,  -56,-1200,Situps
 1437933406950, +496,  -40,-1000,Situps
 1437933406989, +496,  -56, -952,Situps
 1437933407028, +520,  +32, -984,Situps
 1437933407067, +552,   -8, -968,Situps
 1437933407106, +624,   +8,-1096,Situps
 1437933407145, +696,  -88,-1280,Situps
 1437933407184, +600,  -24, -656,Situps
 1437933407223, +640,   +0, -992,Situps
 1437933407262, +656,   +0, -952,Situps
 1437933407301, +584,  +32, -880,Situps
 1437933407340, +584,  +56, -920,Situps
 1437933407379, +608, +120, -904,Situps
 1437933407418, +624,  +88, -896,Situps
 1437933407457, +640, +112, -872,Situps
 1437933407496, +648, +152, -872,Situps
 1437933407535, +640, +128, -864,Situps
 1437933407574, +648, +136, -856,Situps
 1437933407613, +648, +144, -864,Situps
 1437933407652, +664, +136, -864,Situps
 1437933407691, +656, +152, -872,Situps
 1437933407730, +648, +144, -856,Situps
 1437933407769, +640, +152, -864,Situps
 1437933407808, +640, +160, -872,Situps
 1437933407847, +648, +160, -856,Situps
 1437933407886, +632, +144, -832,Situps
 1437933407925, +656, +160, -880,Situps
 1437933407964, +640, +144, -880,Situps
 1437933408003, +640, +152, -880,Situps
 1437933408042, +640, +136, -872,Situps
 1437933408081, +632, +136, -880,Situps
 1437933408120, +624, +144, -856,Situps
 1437933408159, +632, +160, -856,Situps
 1437933408929, +640, +152, -864,Situps
 1437933408981, +640, +152, -856,Situps
 1437933409033, +640, +160, -864,Situps
 1437933409085, +648, +160, -856,Situps
 1437933409137, +640, +160, -888,Situps
 1437933409189, +640, +160, -864,Situps
 1437933409241, +640, +160, -864,Situps
 1437933409293, +640, +168, -864,Situps
 1437933409345, +632, +152, -864,Situps
 1437933409397, +640, +176, -872,Situps
 1437933409449, +640, +168, -864,Situps
 1437933409501, +640, +176, -872,Situps
 1437933409553, +648, +176, -872,Situps
 1437933409605, +632, +176, -864,Situps
 1437933409657, +632, +168, -880,Situps
 1437933409709, +624, +168, -880,Situps
 1437933409761, +624, +176, -872,Situps
 1437933409813, +624, +176, -880,Situps
 1437933409865, +624, +168, -888,Situps
 1437933409917, +624, +168, -880,Situps
 1437933409969, +624, +184, -864,Situps
 1437933410021, +624, +168, -864,Situps
 1437933410073, +624, +168, -888,Situps
 1437933410125, +624, +168, -872,Situps
 1437933410177, +640, +160, -872,Situps
 1437933410229, +632, +160, -872,Situps
 1437933410281, +640, +168, -856,Situps
 1437933410333, +640, +160, -872,Situps
 1437933410385, +640, +168, -880,Situps
 1437933410437, +632, +144, -856,Situps
 1437933410489, +640, +152, -864,Situps
 1437933410541, +640, +152, -864,Situps
 1437933410593, +640, +160, -864,Situps
 1437933410645, +640, +168, -864,Situps
 1437933410697, +632, +152, -848,Situps
 1437933410749, +624, +152, -872,Situps
 1437933410801, +632, +152, -864,Situps
 1437933410853, +632, +160, -896,Situps
 1437933410905, +624, +152, -864,Situps
 1437933410957, +624, +168, -872,Situps
 1437933411009, +632, +160, -864,Situps
 1437933411061, +640, +168, -856,Situps
 1437933411113, +632, +160, -872,Situps
 1437933411165, +624, +168, -880,Situps
 1437933411217, +624, +168, -880,Situps
 1437933411269, +632, +176, -896,Situps
 1437933411321, +624, +168, -864,Situps
 1437933411373, +632, +176, -856,Situps
 1437933411425, +632, +184, -864,Situps
 1437933411477, +624, +184, -888,Situps
 1437933411529, +616, +176, -880,Situps
 1437933411581, +624, +176, -888,Situps
 1437933411633, +616, +176, -864,Situps
 1437933411685, +624, +176, -856,Situps
 1437933411737, +624, +184, -864,Situps
 1437933411789, +632, +184, -856,Situps
 1437933411841, +624, +192, -880,Situps
 1437933411893, +616, +184, -848,Situps
 1437933411945, +616, +176, -872,Situps
 1437933411997, +616, +184, -872,Situps
 1437933412049, +624, +184, -880,Situps
 1437933412101, +624, +176, -864,Situps
 1437933412153, +624, +184, -864,Situps
