Time(ms),X(mG),Y(mG),Z(mG),Classification
1.43793E+12,912,-304,-456,Pushups
1.43793E+12,888,-296,-480,Pushups
1.43793E+12,952,-384,-328,Pushups
1.43793E+12,832,-56,-624,Pushups
1.43793E+12,928,-112,-592,Pushups
1.43793E+12,872,0,-720,Pushups
1.43793E+12,968,-40,-128,Pushups
1.43793E+12,1024,-96,-80,Pushups
1.43793E+12,1024,80,-112,Pushups
1.43793E+12,1120,32,-136,Pushups
1.43793E+12,1072,120,-184,Pushups
1.43793E+12,1072,224,-240,Pushups
1.43793E+12,1000,304,-112,Pushups
1.43793E+12,1008,192,-88,Pushups
1.43793E+12,1000,192,-392,Pushups
1.43793E+12,1016,120,-200,Pushups
1.43793E+12,1032,128,-200,Pushups
1.43793E+12,1024,128,-168,Pushups
1.43793E+12,1032,112,-256,Pushups
1.43793E+12,1024,152,-192,Pushups
1.43793E+12,1032,104,-176,Pushups
1.43793E+12,1040,168,-96,Pushups
1.43793E+12,1016,208,-216,Pushups
1.43793E+12,1008,192,-360,Pushups
1.43793E+12,1016,152,-248,Pushups
1.43793E+12,1024,128,-344,Pushups
1.43793E+12,1040,112,-216,Pushups
1.43793E+12,1016,112,-344,Pushups
1.43793E+12,1016,80,-368,Pushups
1.43793E+12,1024,104,-240,Pushups
1.43793E+12,1008,184,-376,Pushups
1.43793E+12,1016,96,-368,Pushups
1.43793E+12,984,144,-384,Pushups
1.43793E+12,984,88,-400,Pushups
1.43793E+12,944,32,-536,Pushups
1.43793E+12,968,-72,-336,Pushups
1.43793E+12,920,-144,-568,Pushups
1.43793E+12,944,-280,-328,Pushups
1.43793E+12,888,-360,-528,Pushups
1.43793E+12,912,-256,-456,Pushups
1.43793E+12,936,-280,-512,Pushups
1.43793E+12,952,-280,-448,Pushups
1.43793E+12,944,-360,-480,Pushups
1.43793E+12,936,-248,-472,Pushups
1.43793E+12,960,-224,-392,Pushups
1.43793E+12,992,0,-600,Pushups
1.43793E+12,968,56,-336,Pushups
1.43793E+12,1080,-40,-24,Pushups
1.43793E+12,1040,120,-240,Pushups
1.43793E+12,1048,56,-120,Pushups
1.43793E+12,1000,360,-112,Pushups
1.43793E+12,1016,264,-136,Pushups
1.43793E+12,1032,240,-160,Pushups
1.43793E+12,1040,168,-200,Pushups
1.43793E+12,1008,240,-96,Pushups
1.43793E+12,1008,248,-168,Pushups
1.43793E+12,1016,232,-144,Pushups
1.43793E+12,1024,256,-136,Pushups
1.43793E+12,1016,176,-224,Pushups
1.43793E+12,1016,184,-152,Pushups
1.43793E+12,1024,144,-168,Pushups
1.43793E+12,1032,120,-184,Pushups
1.43793E+12,1040,120,-168,Pushups
1.43793E+12,1024,144,-272,Pushups
1.43793E+12,1032,160,-144,Pushups
1.43793E+12,1016,176,-288,Pushups
1.43793E+12,1016,192,-248,Pushups
1.43793E+12,1008,144,-312,Pushups
1.43793E+12,1024,160,-240,Pushups
1.43793E+12,1040,128,-232,Pushups
1.43793E+12,1008,88,-344,Pushups
1.43793E+12,1016,24,-424,Pushups
1.43793E+12,960,8,-432,Pushups
1.43793E+12,992,-144,-464,Pushups
